project_id,sector,agency,state,original_cost,land_acquisition_issue,forest_clearance_issue,contractor_delay,burn_rate_6m,phys_burn_rate_6m,target_cost_overrun_pct,target_time_overrun_months
103244,Roads & Highways,Unknown Agency,Madhya Pradesh,158.36,0,0,1,16.738771826355148,5.661021520376428,13.335170693508697,12
103245,Roads & Highways,Unknown Agency,Madhya Pradesh,305.12,1,0,1,4.883266221285185,0.32417112330329717,55.77393377549318,57
103246,Roads & Highways,Unknown Agency,Madhya Pradesh,467.93,0,0,0,37.619572684625666,4.731685645470463,-0.24859765062291728,0
103247,Roads & Highways,Unknown Agency,Madhya Pradesh,492.66,0,1,1,76.88333919368466,14.998005530091952,21.119378857352764,39
103248,Roads & Highways,Unknown Agency,Madhya Pradesh,348.06,0,0,1,32.60239652317025,10.456071297931311,33.35897799248244,13
103249,Roads & Highways,Unknown Agency,Madhya Pradesh,416.96,0,0,0,90.24588966430824,11.431454995317708,1.6002225257624407,1
103250,Roads & Highways,Unknown Agency,Madhya Pradesh,214.07,1,0,0,43.21159034632127,14.853721533586985,15.542888615162546,14
103251,Roads & Highways,Unknown Agency,Madhya Pradesh,352.69,0,0,0,14.52622798871812,8.172616714870003,2.2144225350348723,1
103252,Roads & Highways,Unknown Agency,Madhya Pradesh,998.95,0,0,0,40.00255088954793,3.3985253269500078,4.623514006976048,0
103253,Roads & Highways,Unknown Agency,Madhya Pradesh,207.77,0,0,0,26.9345249486351,13.889930873160864,2.2644172889769543,-1
103254,Others,Unknown Agency,Madhya Pradesh,1162.8,1,1,1,37.321777422066326,1.2277041411207916,70.66550353819177,55
103255,Roads & Highways,Unknown Agency,Madhya Pradesh,1001.69,0,0,0,79.51810158950582,10.33033229643231,2.0627025599482955,1
103256,Roads & Highways,Unknown Agency,Madhya Pradesh,1504.37,0,1,0,202.07910435276483,13.965895911414322,20.129092637500946,22
103257,Roads & Highways,Unknown Agency,Madhya Pradesh,1175.0,0,0,0,50.93330723229974,3.8587128962057164,1.5899582838444957,2
103258,Roads & Highways,Unknown Agency,Madhya Pradesh,521.21,0,0,1,61.18658259010806,15.390629618420078,11.666843026990403,13
103259,Roads & Highways,Unknown Agency,Madhya Pradesh,200.99,0,0,0,6.575358545387417,6.9256413152031655,2.337861244847524,-1
103260,Roads & Highways,Unknown Agency,Madhya Pradesh,1032.3,0,0,0,99.84113416362834,9.882744477589426,1.371190646241331,-1
103261,Roads & Highways,Unknown Agency,Madhya Pradesh,980.2,0,0,1,119.65971895496034,11.708488782547889,22.6307729418088,17
103262,Roads & Highways,Unknown Agency,Madhya Pradesh,1003.87,0,0,0,60.37012534166092,8.41989188891317,1.0728393399542466,0
103263,Roads & Highways,Unknown Agency,Madhya Pradesh,524.84,0,0,1,62.10736814455282,11.963549303167085,22.93419519166278,13
103264,Roads & Highways,Unknown Agency,Madhya Pradesh,790.78,1,0,0,118.2141443119131,4.937492858475082,28.4702555071143,38
103265,Roads & Highways,Unknown Agency,Madhya Pradesh,710.92,0,0,0,67.68220203952546,7.724706979402654,-1.3323880470837028,0
103266,Roads & Highways,Unknown Agency,Madhya Pradesh,1005.59,0,0,0,138.6518221950804,10.905743074036465,-0.9100850021804316,1
103267,Roads & Highways,Unknown Agency,Madhya Pradesh,618.33,0,0,1,117.354382242822,12.219620291357998,13.284964683397536,21
103268,Roads & Highways,Unknown Agency,Madhya Pradesh,903.44,1,0,0,138.6008316857629,4.052549528509974,16.718690439191647,21
103269,Roads & Highways,Unknown Agency,Madhya Pradesh,917.26,0,1,1,162.5892967504496,11.000301896843197,33.14149561608281,39
103270,Roads & Highways,Unknown Agency,Madhya Pradesh,911.24,0,0,1,146.7155729095017,10.579791258746292,27.674315613875322,15
103271,Roads & Highways,Unknown Agency,Madhya Pradesh,612.94,1,0,0,28.795616196652617,8.354949519993319,26.86656323617439,19
103272,Roads & Highways,Unknown Agency,Madhya Pradesh,652.33,0,0,1,81.78451607020111,7.2396691237542825,22.213921502409406,12
103273,Roads & Highways,Unknown Agency,Madhya Pradesh,794.7,0,0,0,81.28877209158566,9.380156037356784,4.329503558035123,0
103274,Roads & Highways,Unknown Agency,Madhya Pradesh,1011.29,0,0,1,180.998529262813,15.806147244707013,24.39560740497056,18
103275,Roads & Highways,Unknown Agency,Madhya Pradesh,1146.22,0,1,0,167.82352266512243,10.182131392559516,7.847068412980491,11
103276,Roads & Highways,Unknown Agency,Madhya Pradesh,178.18,0,0,0,16.230547381504124,7.234992365914394,1.1465112145791894,3
103277,Roads & Highways,Unknown Agency,Madhya Pradesh,909.84,0,0,0,37.24170578246151,6.728335880292178,3.827299789524101,-1
103278,Roads & Highways,Unknown Agency,Madhya Pradesh,581.65,1,1,1,82.46238647889965,4.505249710061252,74.82905902605451,55
103279,Roads & Highways,Unknown Agency,Madhya Pradesh,950.27,1,0,0,60.79163963745738,3.8136927762468886,16.44036507116934,18
103280,Roads & Highways,Unknown Agency,Madhya Pradesh,355.36,0,0,0,26.0573212219399,13.097038137886777,-0.39644303648754287,3
103281,Roads & Highways,Unknown Agency,Madhya Pradesh,1534.7,0,0,0,145.4821251252515,7.529632735992337,4.382088209469143,2
103282,Roads & Highways,Unknown Agency,Madhya Pradesh,1430.56,0,0,1,280.17298392270936,11.665465982337615,29.359134249785335,13
103283,Roads & Highways,Unknown Agency,Madhya Pradesh,1102.97,0,0,0,132.05860586214692,10.432423528856567,0.5827562295551805,0
103284,Roads & Highways,Unknown Agency,Madhya Pradesh,784.14,0,0,1,108.14908669184555,4.392520180805306,24.482105925968646,13
103285,Roads & Highways,Unknown Agency,Madhya Pradesh,1425.98,0,0,0,201.55073723403254,15.919889104427348,2.4439980260094147,-1
103286,Roads & Highways,Unknown Agency,Madhya Pradesh,1123.17,0,0,0,149.10628690466385,7.702070057558931,3.2890403454618067,1
103287,Roads & Highways,Unknown Agency,Madhya Pradesh,461.23,0,0,0,18.66073673910961,7.220819940562706,3.931463096593946,-1
103288,Roads & Highways,Unknown Agency,Madhya Pradesh,866.0,0,0,0,32.12675681796463,7.1664192586178075,2.3808192260860395,1
103289,Roads & Highways,Unknown Agency,Madhya Pradesh,1081.51,0,0,0,172.689861681597,14.342694463298507,3.657053270370831,1
103290,Education,Unknown Agency,Maharashtra,619.55,1,1,0,61.95016154838139,1.561540296465811,34.62520999825641,29
103291,Roads & Highways,Unknown Agency,Maharashtra,478.83,0,0,1,86.42845887276236,7.512140251047255,21.561113572587626,8
103292,Roads & Highways,Unknown Agency,Maharashtra,496.64,0,0,0,21.193080176898718,10.264708271481709,4.671119329022862,1
103293,Roads & Highways,Unknown Agency,Maharashtra,984.07,0,1,0,129.36386912629146,9.386284284906175,9.092477314936792,8
103294,Water Resources,Unknown Agency,Maharashtra,406.54,0,0,0,79.01758085327828,12.90466205772617,0.5071120951428743,3
103295,Roads & Highways,Unknown Agency,Maharashtra,809.77,1,0,0,173.22068870677265,15.701898365774724,23.712499620816686,34
103296,Roads & Highways,Unknown Agency,Maharashtra,574.18,1,0,1,74.55323054213301,14.41007081244377,47.5676757078255,20
103297,Roads & Highways,Unknown Agency,Maharashtra,680.43,0,0,0,27.640962609758844,5.973359122464004,2.8359679432229425,1
103298,Roads & Highways,Unknown Agency,Maharashtra,354.21,0,1,0,6.1014111624592715,8.332341449894372,8.42231927861464,6
103299,Roads & Highways,Unknown Agency,Maharashtra,1142.62,0,0,0,145.38632435577642,9.173244064619496,0.09804530294370739,3
103300,Roads & Highways,Unknown Agency,Maharashtra,1006.99,0,1,0,119.20666019093346,9.861406883490531,16.939192341734643,17
103301,Others,Unknown Agency,Maharashtra,1117.75,0,0,1,152.6172938416072,10.98308878260049,32.01187182977439,16
103302,Roads & Highways,Unknown Agency,Maharashtra,195.38,0,1,0,13.846462955150741,7.286854937479632,11.59930846031801,16
103303,Roads & Highways,Unknown Agency,Maharashtra,631.76,1,0,1,148.26634310708482,11.781367663329249,44.38911491426498,37
103304,Roads & Highways,Unknown Agency,Maharashtra,533.76,0,0,0,67.34865104259897,13.819098485949691,0.8700486009792732,-1
103305,Roads & Highways,Unknown Agency,Maharashtra,163.86,0,0,0,15.02042831743907,8.928741809590633,1.842781730584515,2
103306,Roads & Highways,Unknown Agency,Maharashtra,213.33,0,1,0,18.23354723183914,10.304363837161631,14.029497877038727,16
103307,Roads & Highways,Unknown Agency,Maharashtra,657.16,0,0,0,94.90849060713657,14.196757211924961,-1.7932172436722396,2
103308,Roads & Highways,Unknown Agency,Maharashtra,183.41,0,0,1,16.058892413832524,10.086476364974189,23.961675449463996,14
103309,Roads & Highways,Unknown Agency,Maharashtra,328.11,0,0,1,54.98055132532386,16.959295554395986,14.456787128071491,13
103310,Roads & Highways,Unknown Agency,Maharashtra,386.16,0,0,1,68.91297608739583,13.190239310279622,17.635724676003445,19
103311,Roads & Highways,Unknown Agency,Maharashtra,316.44,0,0,0,38.02784399366749,17.0502770410136,-1.0807163691813968,1
103312,Roads & Highways,Unknown Agency,Maharashtra,325.79,1,1,0,33.67810837123872,4.566376062920863,50.6311687817489,36
103313,Roads & Highways,Unknown Agency,Maharashtra,206.54,0,1,0,40.191081500486206,15.063011514645261,18.321596663134482,25
103314,Others,Unknown Agency,Maharashtra,545.64,0,0,0,29.78200676130433,4.517112361721047,-0.6157589338489711,0
103315,Roads & Highways,Unknown Agency,Maharashtra,369.39,1,0,0,65.32543034188275,11.455660630572993,22.65286233033061,16
103316,Roads & Highways,Unknown Agency,Maharashtra,181.45,0,0,0,15.527373744281988,7.442586598306505,-1.2225990066432189,3
103317,Others,Unknown Agency,Maharashtra,407.2,1,0,0,72.20126646383824,12.6806812377026,44.23795402793366,32
103318,Roads & Highways,Unknown Agency,Maharashtra,167.97,0,0,0,19.405596439989235,11.124905263850419,-0.9943148939528907,1
103449,Roads & Highways,Unknown Agency,"Andhra Pradesh, Tamil Nadu",1338.14,0,0,1,241.78659883138005,14.596494673509277,27.447320428720086,15
103319,Roads & Highways,Unknown Agency,Maharashtra,164.13,1,0,0,47.59887651206485,11.461533369007281,34.986929425140964,18
103320,Roads & Highways,Unknown Agency,Maharashtra,280.57,0,0,1,43.837723955113916,12.912324493851735,17.95889931414183,12
103321,Others,Unknown Agency,Maharashtra,459.39,0,0,0,82.72070510462183,10.95658516071763,-1.6182943057782415,3
103322,Roads & Highways,Unknown Agency,Maharashtra,224.44,1,0,0,39.90026505037562,14.768596990555395,34.96964986338983,24
103323,Roads & Highways,Unknown Agency,Maharashtra,540.35,1,0,1,27.501506061914718,4.912095125437701,66.00244262261916,48
103324,Roads & Highways,Unknown Agency,Maharashtra,349.57,0,0,0,22.07528524517096,10.250517406651156,0.13906420427796595,-1
103325,Others,Unknown Agency,Maharashtra,355.12,0,0,0,65.18139432876382,10.583392528750018,4.490193067030562,3
103326,Roads & Highways,Unknown Agency,Maharashtra,761.83,0,0,0,115.46651048650753,17.131751458130694,1.127190602816313,3
103327,Others,Unknown Agency,Maharashtra,488.6,0,0,0,6.908462657036409,2.7771151317743232,1.594012013906637,1
103328,Others,Unknown Agency,Maharashtra,653.46,1,0,1,108.3462873391409,8.442542924800774,45.51502726052345,36
103329,Roads & Highways,Unknown Agency,Maharashtra,157.62,0,0,0,18.431743167866614,8.963595377081653,2.189477419989614,3
103330,Others,Unknown Agency,Maharashtra,396.17,0,1,0,39.10960777300849,4.166746732248598,10.44209170732303,14
103331,Others,Unknown Agency,Maharashtra,341.8,0,0,0,67.28514095928313,14.250953216814302,0.5831933769026669,1
103332,Roads & Highways,Unknown Agency,Maharashtra,381.77,0,0,1,38.66699387374467,7.823212433187662,22.0525291360836,17
103333,Others,Unknown Agency,Maharashtra,226.58,0,0,0,35.504711569759515,12.74190222265166,-1.842949436079635,1
103334,Roads & Highways,Unknown Agency,Maharashtra,428.8,0,0,1,51.86206468540911,10.532816406971357,20.12816878757253,10
103335,Others,Unknown Agency,Maharashtra,349.08,0,0,0,43.65211816663094,11.311027571870294,0.9729336522065641,3
103336,Roads & Highways,Unknown Agency,Maharashtra,227.19,0,0,0,30.747139180014784,12.554729249904895,1.5223253148074525,3
103337,Roads & Highways,Unknown Agency,Maharashtra,162.67,0,1,0,33.30195489513795,9.848923614179004,16.910864231410468,12
103338,Roads & Highways,Unknown Agency,Maharashtra,181.58,1,1,1,0.9041920278088852,0.8784615285651616,53.813131508349755,63
103339,Roads & Highways,Unknown Agency,Maharashtra,223.46,0,0,1,33.462808070193404,11.017408738311303,20.423092791755774,13
103340,Roads & Highways,Unknown Agency,Maharashtra,153.79,0,1,0,18.380983881633284,4.952968060500898,19.84677336364527,17
103341,Roads & Highways,Unknown Agency,Maharashtra,253.78,0,0,0,50.44962281883409,13.331806860399176,4.812612457169094,2
103342,Roads & Highways,Unknown Agency,Maharashtra,388.93,0,0,0,66.19054166150713,16.38030977602032,-0.1469329177781571,-1
103343,Roads & Highways,Unknown Agency,Maharashtra,723.13,0,0,0,23.621561226340418,9.936870739437012,-1.5994822647847617,2
103344,Roads & Highways,Unknown Agency,Maharashtra,1524.71,0,0,0,187.80180454490176,14.906512515572025,-0.13353932072265273,2
103345,Roads & Highways,Unknown Agency,Maharashtra,3536.9,1,0,0,472.0337432812439,12.482328454962982,34.574793125135244,30
103346,Roads & Highways,Unknown Agency,Maharashtra,2058.79,0,0,0,257.9579767801288,13.409706752805903,3.037148968434275,3
103347,Roads & Highways,Unknown Agency,Maharashtra,2610.88,0,0,0,204.88537071678957,10.786035274721243,0.3874025430367811,0
103348,Roads & Highways,Unknown Agency,Maharashtra,4051.8,0,0,0,568.7941186865519,15.668109312705276,1.0483395747711612,1
103349,Roads & Highways,Unknown Agency,Maharashtra,2208.68,0,0,1,476.9544451715278,10.83979479387172,24.509874865090758,18
103350,Roads & Highways,Unknown Agency,Maharashtra,604.59,0,0,0,31.74780064843094,7.850827945017244,4.164146557232224,3
103351,Roads & Highways,Unknown Agency,Maharashtra,907.03,1,0,0,85.75080556044358,11.468380891042479,21.059067722754506,35
103352,Roads & Highways,Unknown Agency,Maharashtra,2111.95,0,0,1,534.9433642692861,13.285623971154255,30.1285427253125,11
103353,Roads & Highways,Unknown Agency,Maharashtra,2330.71,0,0,0,343.6553636024239,12.70643914815031,0.5920113726496177,-1
103354,Roads & Highways,Unknown Agency,Maharashtra,1038.84,0,0,1,78.87074388537746,11.531438517877262,18.20415396459684,21
103355,Roads & Highways,Unknown Agency,Maharashtra,856.93,0,0,0,100.86458439488838,12.121723211256157,4.342553120126198,0
103356,Roads & Highways,Unknown Agency,Maharashtra,254.78,0,0,0,32.445147936076154,13.724134346921591,4.409679532525443,2
103357,Roads & Highways,Unknown Agency,Maharashtra,540.24,0,0,0,72.8536275965657,12.375920966960756,3.531971209581089,3
103358,Roads & Highways,Unknown Agency,Maharashtra,329.82,1,0,1,69.45130683783634,12.30123525154763,54.48766612752543,45
103359,Roads & Highways,Unknown Agency,Maharashtra,819.52,0,0,1,54.56567491878002,7.432535089720858,15.03876139154181,10
103360,Roads & Highways,Unknown Agency,Maharashtra,168.52,0,0,1,13.862718223431722,9.203181570144345,13.2963798901627,7
103361,Roads & Highways,Unknown Agency,Maharashtra,150.21,0,0,0,9.140257070429158,5.032611717330923,3.7017998095405353,3
103362,Roads & Highways,Unknown Agency,Maharashtra,2267.99,1,1,1,60.45995582623476,2.6043611766396495,75.06879890553571,64
103363,Roads & Highways,Unknown Agency,Maharashtra,1241.38,0,0,0,119.14861725825473,10.085171781117044,1.2785212571565903,-1
103364,Roads & Highways,Unknown Agency,Maharashtra,1236.08,0,0,0,55.88075636134363,6.273521927368762,0.8765346650797738,-1
103450,Roads & Highways,Unknown Agency,"Andhra Pradesh, Tamil Nadu",1924.75,0,0,1,171.1020736185422,6.931621083827977,29.015857613323952,11
103365,Roads & Highways,Unknown Agency,Maharashtra,1344.78,0,0,0,123.27931333816196,11.628782953788814,1.7712619707546216,2
103366,Roads & Highways,Unknown Agency,Maharashtra,538.11,1,0,0,29.569496568020064,2.252277618595143,46.41986999917796,31
103367,Roads & Highways,Unknown Agency,Maharashtra,862.0,1,0,1,81.20028032290084,2.3986145773073906,55.100583218223974,39
103368,Roads & Highways,Unknown Agency,Maharashtra,1985.38,0,1,0,198.47862196395113,9.625664222485895,17.03661765651076,24
103369,Roads & Highways,Unknown Agency,Maharashtra,1939.23,0,1,0,223.92495151714593,10.282316865220196,8.456758238451496,10
103370,Roads & Highways,Unknown Agency,Maharashtra,1166.96,0,0,1,203.70380248999805,10.706116832970077,17.517196661415124,12
103371,Roads & Highways,Unknown Agency,Maharashtra,191.31,0,0,0,25.759877927057943,11.644588095461664,0.05702360561426634,1
103372,Roads & Highways,Unknown Agency,Maharashtra,157.69,0,0,0,8.26595027130736,6.543552167070018,0.24603974961803132,1
103373,Roads & Highways,Unknown Agency,Maharashtra,163.51,0,1,1,29.825232546097595,10.877844861732854,40.20175844190207,25
103374,Others,Unknown Agency,Maharashtra,361.72,0,0,0,33.72885396537447,11.663110150357795,1.5899622402812015,-1
103375,Roads & Highways,Unknown Agency,Maharashtra,546.44,1,0,0,89.95809931740081,11.656235781785561,21.219666402115216,27
103376,Roads & Highways,Unknown Agency,Maharashtra,1774.03,0,0,0,324.04222208517376,10.777734603883403,3.2200745222212728,3
103377,Roads & Highways,Unknown Agency,Maharashtra,1471.32,0,0,0,169.79573787867915,12.168615192945154,2.962522501849061,3
103378,Roads & Highways,Unknown Agency,Maharashtra,1711.38,1,0,1,331.95021451931484,9.878455343467328,62.03803429800513,34
103379,Roads & Highways,Unknown Agency,Maharashtra,1252.92,0,0,0,120.45628916669662,10.559805349318502,0.7850807096367536,1
103380,Roads & Highways,Unknown Agency,Maharashtra,1709.56,0,1,0,298.97179048051134,12.255539970632029,11.66547040369803,7
103381,Roads & Highways,Unknown Agency,Maharashtra,1411.71,1,0,0,161.68441421358875,11.553196312155094,37.157791928478105,14
103382,Roads & Highways,Unknown Agency,Manipur,211.7,0,0,1,25.091213271730652,12.648580558367236,12.16583472654311,18
103383,Roads & Highways,Unknown Agency,Manipur,268.98,0,0,0,35.44529586491578,11.994104093820582,2.089701336655949,2
103384,Roads & Highways,Unknown Agency,Manipur,379.39,0,0,0,58.93802285089515,13.513097404963176,-0.050413293355218824,2
103385,Roads & Highways,Unknown Agency,Manipur,228.97,0,0,0,46.82092622163081,12.112818472531146,2.9746296327183632,3
103386,Roads & Highways,Unknown Agency,Manipur,256.04,0,0,1,30.920192788232356,14.558227124578828,12.887353866856774,20
103938,Water Resources,Unknown Agency,Maharashtra,255.97,0,0,0,38.21915981919028,15.486603876522732,4.151654974436156,3
103387,Roads & Highways,Unknown Agency,Manipur,222.77,0,0,0,29.253650028670563,16.29704463614383,4.313287374766146,3
103388,Roads & Highways,Unknown Agency,Manipur,164.89,0,0,0,33.44438889587951,10.546857138940965,4.567345277650121,3
103389,Roads & Highways,Unknown Agency,Manipur,554.66,1,0,1,94.64276670110405,7.558829013577105,43.22756008716931,29
103390,Roads & Highways,Unknown Agency,Manipur,564.05,1,0,0,63.77801843887653,12.588211510189542,18.705202141015754,29
